,particle_id,particle_type,vx,vy,vz,px,py,pz,q,nhits,pt
252,9008504924798976,-211,-0.00182521,-0.00595655,-67.5951,-0.151634,-0.126095,1.79581,-1,13,0.19721262
253,9008573644275712,211,-0.00182521,-0.00595655,-67.5951,0.68649,-0.397722,2.51917,1,8,0.79337966
254,9008985961136128,-211,-0.00182521,-0.00595655,-67.5951,-0.167289,0.0878567,3.89459,-1,0,0.18895611
255,9009192119566336,211,-0.00182521,-0.00595655,-67.5951,0.317849,-0.201465,4.823,1,13,0.3763192
256,9009260839043072,-321,-0.00182521,-0.00595655,-67.5951,-1.22388,2.45424,-33.0875,-1,14,2.7424765
257,9009329558519808,211,-0.00182521,-0.00595655,-67.5951,-0.048163,-0.139254,-0.877227,1,0,0.14734773
258,9009398277996544,-211,-0.00182521,-0.00595655,-67.5951,-0.167038,2.21176,-16.765,-1,12,2.2180586
259,9009466997473280,-211,-0.00182521,-0.00595655,-67.5951,-0.194766,-0.185205,-0.713075,-1,12,0.26876512
260,9009535716950016,-211,-0.00182521,-0.00595655,-67.5951,-0.250425,-1.46393,3.3803,-1,11,1.4851948
261,9009604436426752,321,-0.00182521,-0.00595655,-67.5951,-0.417817,-0.0581603,1.82633,1,11,0.42184556
262,9009673155903488,-211,-0.00182521,-0.00595655,-67.5951,0.489258,0.317027,0.269513,-1,12,0.58299184
263,9009741875380224,211,-0.00182521,-0.00595655,-67.5951,0.0496001,0.850061,0.921914,1,12,0.8515068
264,9009810594856960,-321,-0.00182521,-0.00595655,-67.5951,0.442452,0.212577,-0.650099,-1,11,0.4908694
265,9009879314333696,2212,-0.00182521,-0.00595655,-67.5951,-0.0591812,0.669682,-1.92703,1,9,0.67229193
266,9010154192240640,211,-0.00182521,-0.00595655,-67.5951,0.031643,0.433141,-2.45848,1,13,0.4342953
267,9010222911717376,-211,-0.00182521,-0.00595655,-67.5951,-0.425106,-0.343002,-2.7637,-1,14,0.5462284
268,9010291631194112,211,-0.00182521,-0.00595655,-67.5951,0.0390282,-0.745006,-0.469501,1,3,0.7460276
269,9010360350670848,-2212,-0.00182521,-0.00595655,-67.5951,-0.854174,-0.570499,2.91112,-1,12,1.027172
270,9010429070147584,211,-0.00182521,-0.00595655,-67.5951,-0.3022,0.0411072,-1.74668,1,15,0.30498302
271,9010497789624320,-211,-0.00182521,-0.00595655,-67.5951,0.0781279,0.35251,-1.26303,-1,16,0.36106408
272,9010566509101056,-211,-0.00182521,-0.00595655,-67.5951,-1.29899,0.121363,-5.38686,-1,11,1.3046471
273,9010635228577792,-321,-0.00182521,-0.00595655,-67.5951,-0.976019,0.223271,-9.55141,-1,14,1.0012308
274,9010703948054528,2212,-0.00182521,-0.00595655,-67.5951,-0.666856,0.169964,-13.6583,1,13,0.68817484
275,9011253703868416,-211,-0.00182521,-0.00595655,-67.5951,-0.559401,0.5979,9.1079,-1,12,0.81878805
276,9011322423345152,211,-0.00182521,-0.00595655,-67.5951,-0.498971,0.792706,20.9635,1,14,0.9366722
277,9011597301252096,-211,-0.00182521,-0.00595655,-67.5951,0.174638,-0.0325037,-2.41765,-1,12,0.17763706
278,9011666020728832,321,-0.00182521,-0.00595655,-67.5951,-0.19677,-0.689011,-9.96941,1,12,0.71655744
279,9011734740205568,211,-0.00182521,-0.00595655,-67.5951,0.188082,-0.0254395,-4.28276,1,12,0.18979463
280,9012215776542720,-211,-0.00182521,-0.00595655,-67.5951,0.450169,0.832534,19.8618,-1,16,0.9464487
281,9012353215496192,-211,-0.00182521,-0.00595655,-67.5951,0.753802,0.308123,22.0001,-1,13,0.81434464
282,9012490654449664,-2212,-0.00182521,-0.00595655,-67.5951,1.96149,-0.171887,7.36869,-1,12,1.9690069
283,9012559373926400,-211,-0.00182521,-0.00595655,-67.5951,0.408464,-0.542234,3.24246,-1,12,0.6788671
284,9012628093403136,211,-0.00182521,-0.00595655,-67.5951,-0.551455,-0.476393,6.07502,1,15,0.7287338
285,9012696812879872,211,-0.00182521,-0.00595655,-67.5951,-0.00425467,-0.830904,9.14205,1,10,0.8309149
286,9012765532356608,211,-0.00182521,-0.00595655,-67.5951,-0.32878,-0.576111,4.21358,1,13,0.6633251
287,9012834251833344,211,-0.00182521,-0.00595655,-67.5951,-0.0728772,-0.378146,0.175785,1,12,0.3851045
288,9012902971310080,-211,-0.00182521,-0.00595655,-67.5951,-0.301757,0.525451,4.42019,-1,13,0.605934
289,9012971690786816,-211,-0.00182521,-0.00595655,-67.5951,0.0429008,-0.48254,1.75409,-1,8,0.4844433
290,9013040410263552,211,-0.00182521,-0.00595655,-67.5951,0.111614,0.397099,0.735266,1,13,0.4124867
291,9013109129740288,-211,-0.00182521,-0.00595655,-67.5951,-0.340264,-0.351969,0.154586,-1,11,0.48955262
292,9013177849217024,321,-0.00182521,-0.00595655,-67.5951,-1.58338,-0.191813,-0.725026,1,11,1.5949559
293,9013246568693760,-321,-0.00182521,-0.00595655,-67.5951,-0.746854,-1.03492,-0.688611,-1,11,1.2762642
294,9013590166077440,211,-0.00182521,-0.00595655,-67.5951,0.22952,-0.156362,1.04689,1,11,0.27772018
295,9013796324507648,-211,-0.00182521,-0.00595655,-67.5951,-0.158195,-0.812686,18.4668,-1,12,0.82793975
296,9014208641368064,211,-0.00182521,-0.00595655,-67.5951,0.114463,-0.0976007,1.99185,1,0,0.15042497
297,9014277360844800,-211,-0.00182521,-0.00595655,-67.5951,0.11147,-0.397933,2.22901,-1,14,0.4132508
298,9014414799798272,211,-0.00182521,-0.00595655,-67.5951,0.339997,-0.126743,-0.186618,1,14,0.36285225
299,9014483519275008,321,-0.00182521,-0.00595655,-67.5951,2.00109,1.23758,-0.482045,1,11,2.3528633
300,9014552238751744,-211,-0.00182521,-0.00595655,-67.5951,0.362061,0.31728,0.177953,-1,11,0.48140913
301,9014620958228480,-211,-0.00182521,-0.00595655,-67.5951,0.353066,0.329803,-0.501865,-1,13,0.4831414
302,9014689677705216,211,-0.00182521,-0.00595655,-67.5951,-0.216141,0.46509,-0.349413,1,15,0.51286024
303,9014827116658688,-321,-0.00182521,-0.00595655,-67.5951,0.228745,0.896405,-1.02302,-1,1,0.92513037
304,9014895836135424,211,-0.00182521,-0.00595655,-67.5951,0.400995,1.59534,-0.931696,1,10,1.644964
305,9015239433519104,211,-0.00182521,-0.00595655,-67.5951,0.0666896,-0.324283,2.29558,1,13,0.33106944
306,9015376872472576,211,-0.00182521,-0.00595655,-67.5951,-0.227027,1.29633,-13.1744,1,11,1.3160595
307,9015445591949312,-211,-0.00182521,-0.00595655,-67.5951,-0.350126,0.130146,-1.35125,-1,15,0.37353206
308,9015514311426048,211,-0.00182521,-0.00595655,-67.5951,0.149297,1.35209,-5.09732,1,13,1.3603077
309,9015583030902784,-211,-0.00182521,-0.00595655,-67.5951,0.416996,0.310418,-5.16489,-1,9,0.51985097
310,9015651750379520,211,-0.00182521,-0.00595655,-67.5951,0.576855,0.72781,-2.30774,1,13,0.92869216
311,9015789189332992,-321,-0.00182521,-0.00595655,-67.5951,0.420323,-0.139686,0.534404,-1,9,0.4429262
312,9015857908809728,211,-0.00182521,-0.00595655,-67.5951,-0.199913,-0.28934,0.194022,1,11,0.3516857
313,9016064067239936,-211,-0.00182521,-0.00595655,-67.5951,-0.203142,-0.209704,0.831329,-1,12,0.29196307
314,9016132786716672,-211,-0.00182521,-0.00595655,-67.5951,0.0475714,-0.282343,-2.32669,-1,12,0.28632256
315,9016201506193408,211,-0.00182521,-0.00595655,-67.5951,-1.05062,-0.160743,-4.84078,1,8,1.0628455
316,9016270225670144,211,-0.00182521,-0.00595655,-67.5951,-0.186758,0.590806,-0.934498,1,9,0.6196211
317,9016338945146880,-211,-0.00182521,-0.00595655,-67.5951,-0.347795,-0.133396,-0.326967,-1,10,0.37249947
318,9016613823053824,-211,-0.00182521,-0.00595655,-67.5951,0.135468,-0.0376995,2.46208,-1,0,0.14061591
319,9016819981484032,-211,-0.00182521,-0.00595655,-67.5951,2.06259,-1.66015,-6.05024,-1,4,2.6477113
320,9016888700960768,211,-0.00182521,-0.00595655,-67.5951,0.72775,-0.325951,-2.98806,1,13,0.7974109
321,9017026139914240,211,-0.00182521,-0.00595655,-67.5951,0.082311,-0.0956115,-0.359092,1,0,0.12616125
322,9017094859390976,-211,-0.00182521,-0.00595655,-67.5951,-0.0748503,-0.0920285,-0.266513,-1,0,0.118624665
323,9017232298344448,-211,-0.00182521,-0.00595655,-67.5951,0.329036,-0.446644,-5.80662,-1,11,0.55475724
324,9017369737297920,-211,-0.00182521,-0.00595655,-67.5951,0.274599,-0.278945,-8.23026,-1,10,0.39142677
325,9017507176251392,211,-0.00182521,-0.00595655,-67.5951,0.892048,0.324319,21.1122,1,14,0.94917464
326,9017575895728128,-211,-0.00182521,-0.00595655,-67.5951,0.331996,0.0332405,4.75251,-1,0,0.33365592
327,9017644615204864,211,-0.00182521,-0.00595655,-67.5951,0.207834,0.255665,6.62519,1,1,0.32948378
328,9017713334681600,211,-0.00182521,-0.00595655,-67.5951,0.272471,-0.293014,0.682475,1,10,0.40012205
329,9017782054158336,211,-0.00182521,-0.00595655,-67.5951,1.01176,-1.34161,14.8737,1,14,1.6803498
330,9017850773635072,-211,-0.00182521,-0.00595655,-67.5951,-0.0661299,-0.0802646,2.215,-1,0,0.10399793
331,9017988212588544,211,-0.00182521,-0.00595655,-67.5951,0.262957,-0.929178,10.8161,1,8,0.96566975
332,9018056932065280,-2212,-0.00182521,-0.00595655,-67.5951,-0.0748232,-0.251762,6.34316,-1,15,0.26264542
333,9018125651542016,-211,-0.00182521,-0.00595655,-67.5951,0.151005,-0.27975,3.99343,-1,9,0.3179034
334,9018194371018752,-211,-0.00182521,-0.00595655,-67.5951,-0.748396,-0.0893747,4.99846,-1,16,0.7537137
335,9018263090495488,-211,-0.00182521,-0.00595655,-67.5951,0.0602085,-0.105315,1.46762,-1,0,0.12131081
336,9018400529448960,-211,-0.00182521,-0.00595655,-67.5951,-0.0551129,-0.835488,1.72487,-1,12,0.8373038
337,9018469248925696,211,-0.00182521,-0.00595655,-67.5951,0.348025,-0.326335,0.52731,1,7,0.47709113
338,9018537968402432,-211,-0.00182521,-0.00595655,-67.5951,0.68709,-2.24552,4.12217,-1,12,2.3482873
339,9018606687879168,211,-0.00182521,-0.00595655,-67.5951,-0.0321408,0.158001,-0.106333,1,5,0.16123693
340,9018675407355904,-321,-0.00182521,-0.00595655,-67.5951,-0.82089,-0.853397,0.0626831,-1,13,1.1841228
341,9018744126832640,211,-0.00182521,-0.00595655,-67.5951,-0.86449,-0.800012,-0.509405,1,12,1.1778634
342,9018812846309376,211,-0.00182521,-0.00595655,-67.5951,-1.40032,-0.296618,-0.40529,1,16,1.4313904
343,9018881565786112,-211,-0.00182521,-0.00595655,-67.5951,-0.784484,-0.222656,-1.43252,-1,11,0.81546974
344,9019019004739584,211,-0.00182521,-0.00595655,-67.5951,0.322784,-0.0184366,3.33334,1,14,0.3233101
345,9019087724216320,-211,-0.00182521,-0.00595655,-67.5951,0.120202,0.408184,2.4585,-1,13,0.42551464
346,9019156443693056,211,-0.00182521,-0.00595655,-67.5951,0.0256834,-0.357788,1.72021,1,13,0.35870862
347,9019225163169792,-211,-0.00182521,-0.00595655,-67.5951,-0.105774,0.236834,0.294607,-1,10,0.25938097
348,9019293882646528,321,-0.00182521,-0.00595655,-67.5951,0.0842373,-0.364779,-0.263557,1,14,0.374379
349,9019362602123264,-211,-0.00182521,-0.00595655,-67.5951,-0.0887499,-0.0902083,-0.392933,-1,0,0.12654676
350,9019431321600000,-211,-0.00182521,-0.00595655,-67.5951,-0.338164,-0.179138,-1.25767,-1,1,0.38268176
351,9019706199506944,211,-0.00182521,-0.00595655,-67.5951,0.401274,0.00292218,-2.65463,1,14,0.40128464
352,9019774918983680,-211,-0.00182521,-0.00595655,-67.5951,0.145764,0.116636,0.00440331,-1,8,0.18668449
353,9008092624719873,-211,-158.205,122.357,-203.876,0.161029,0.202991,-0.114887,-1,2,0.25910553
354,9008092624723970,2212,-158.205,122.357,-203.876,-0.496837,0.0173793,-0.435394,1,9,0.49714085
355,9008092624728066,211,-158.205,122.357,-203.876,-0.798161,0.598912,-0.443105,1,7,0.997876
356,9008092624732162,211,-158.205,122.357,-203.876,-0.251591,0.258513,-0.316366,1,8,0.3607312
357,9008092624736258,-211,-158.205,122.357,-203.876,-0.0778013,0.0827272,-0.108572,-1,0,0.11356422
358,9008092624740354,-211,-158.205,122.357,-203.876,-0.0946486,0.0933389,-0.099533,-1,0,0.13293046
359,9008092624744450,211,-158.205,122.357,-203.876,-0.0955142,0.0952858,-0.102156,1,0,0.13491607
360,9008092624748546,2212,-158.205,122.357,-203.876,-0.646213,0.525934,-0.572769,1,6,0.8331853
361,9008573661057025,211,284.444,-219.958,1078.23,0.0804587,0.098445,-0.0114098,1,0,0.12714174
362,9008573661061122,211,284.444,-219.958,1078.23,0.349917,-0.140953,0.048413,1,0,0.37723953
363,9008573661065218,211,284.444,-219.958,1078.23,-0.106049,0.0664206,0.049477,1,0,0.12513228
364,9014827150225410,-211,-195.111,43.9516,-625.537,-0.154451,0.176656,0.223031,-1,6,0.23465389
365,9014827150229506,211,-195.111,43.9516,-625.537,-0.00422272,-0.169786,0.000852839,1,5,0.1698385
366,9014827133440001,2212,7.57765,31.0619,-102.957,0.18077,0.0011715,0.429061,1,10,0.1807738
367,9014827133444098,-211,7.57765,31.0619,-102.957,-0.137177,0.0692983,-0.384484,-1,4,0.1536873
368,9015376889253889,2212,-32.3446,247.325,-2550.0,-0.100846,-0.0886161,-0.134508,1,0,0.13424876
369,9015583047684097,2212,147.864,134.671,-2046.17,-0.3175,-0.183763,-0.0384499,1,0,0.36684477
370,9015789206114305,211,496.954,9.71262,542.352,0.186553,0.129138,0.107707,1,3,0.22688906
371,9015789206118402,211,496.954,9.71262,542.352,-0.102378,-0.222866,-0.00155085,1,0,0.245256
372,9015789206122498,211,496.954,9.71262,542.352,-0.0667865,0.0876976,-0.0267169,1,0,0.110232964
373,9016201522974721,-211,-380.941,-19.0646,-1798.5,0.110224,-0.0157219,-0.268782,-1,0,0.111339614
374,9016201522978818,-211,-380.941,-19.0646,-1798.5,-0.0259858,-0.107563,0.0261618,-1,0,0.1106574
375,9016819998265345,-211,135.73,-105.135,-459.764,-0.12557,-0.10971,0.0482806,-1,6,0.16674563
376,9016819998269442,2212,135.73,-105.135,-459.764,0.368677,0.315302,-0.0210239,1,7,0.48511657
377,9017644648763393,211,110.086,-807.112,546.295,0.238901,0.104101,-0.08169,1,0,0.26059684
378,9017644631986177,-211,21.6842,25.1685,600.0,-0.239652,-0.0601038,-0.0131597,-1,3,0.24707396
379,9017644631990274,-211,21.6842,25.1685,600.0,0.178861,-0.193868,0.165777,-1,6,0.26377273
380,9018469282492418,2212,198.759,-294.241,331.656,0.210229,-0.237276,-0.0147056,1,6,0.31701124
381,9018469282496514,2212,198.759,-294.241,331.656,-0.172234,0.288781,0.0717856,1,11,0.3362425
382,9018469265707009,2212,199.688,-296.295,330.944,0.250409,-0.399222,-0.144938,1,5,0.4712567
383,9018469265711106,2212,199.688,-296.295,330.944,-0.0572526,0.124906,0.0434276,1,0,0.13740222
384,9020530833227776,211,-0.00182521,-0.00595655,-67.5951,-1.40377,-0.218032,-4.08828,1,10,1.4206014
385,9020599552704512,-211,-0.00182521,-0.00595655,-67.5951,-0.423364,-0.336069,-1.4042,-1,11,0.5405363
386,9020668272181248,211,-0.00182521,-0.00595655,-67.5951,-0.193546,0.225514,-7.26914,1,13,0.2971811
387,9021149308518400,-211,-0.00182521,-0.00595655,-67.5951,-0.267933,-0.326948,9.22329,-1,17,0.4227092
388,9022592417529856,-211,-0.00182521,-0.00595655,-67.5951,0.104722,-0.0661792,0.983628,-1,0,0.12388052
389,9022867295436800,211,-0.00182521,-0.00595655,-67.5951,-0.0238929,0.308403,-2.4421,1,13,0.30932713
390,9022936014913536,-211,-0.00182521,-0.00595655,-67.5951,0.0382078,0.226234,-5.29239,-1,11,0.22943771
391,9023004734390272,211,-0.00182521,-0.00595655,-67.5951,0.22904,0.322029,-1.18757,1,4,0.39517337
392,9023073453867008,-211,-0.00182521,-0.00595655,-67.5951,0.659434,0.178381,-2.47422,-1,13,0.6831347
393,9023004784738306,211,-19.8004,-199.017,-911.822,0.0876979,-0.112041,-0.0875961,1,0,0.14228179
394,9023004784742402,2212,-19.8004,-199.017,-911.822,0.02746,-0.122701,-0.0669769,1,0,0.12573618
395,9023004767956994,-211,19.1206,-462.796,-1224.5,0.0511686,0.178089,0.21133,-1,1,0.18529414
396,9023004767969282,-211,19.1206,-462.796,-1224.5,0.107567,-0.000769532,0.0470465,-1,0,0.10756975
397,9023004751171585,-211,120.806,129.207,-600.0,0.357766,0.068489,0.0183184,-1,8,0.3642626
398,9023004751175682,-211,120.806,129.207,-600.0,-0.193778,-0.0699722,-0.175189,-1,5,0.20602432
399,9023279612297216,211,-0.00182521,-0.00595655,-67.5951,0.108372,0.443224,-1.17335,1,9,0.45628062
400,9023279629078529,2212,535.385,568.338,-2147.5,0.2421,0.109336,-0.270843,1,0,0.26564407
401,9023279629082626,2212,535.385,568.338,-2147.5,-0.243615,-0.122704,0.244906,1,9,0.27277195
402,9024379123924992,211,-0.00182521,-0.00595655,-67.5951,-0.228061,1.21462,-5.27795,1,10,1.2358453
403,9024447843401728,-211,-0.00182521,-0.00595655,-67.5951,0.259378,0.732639,-3.79147,-1,15,0.7771981
404,9024654001831936,211,-0.00182521,-0.00595655,-67.5951,-0.124441,0.222442,-1.52148,1,13,0.2548843
405,9025066318692352,211,-0.00182521,-0.00595655,-67.5951,0.108126,0.261755,0.479645,1,12,0.28320825
406,9025135038169088,-211,-0.00182521,-0.00595655,-67.5951,-0.203472,0.338983,1.7476,-1,13,0.395361
407,9025616074506240,211,-0.00182521,-0.00595655,-67.5951,0.739182,-0.26024,-1.17603,1,11,0.7836548
408,9025684793982976,-211,-0.00182521,-0.00595655,-67.5951,0.677816,-0.0583038,-1.50928,-1,10,0.6803189
409,9026165830320128,211,-0.00182521,-0.00595655,-67.5951,0.295432,-0.304848,-7.16258,1,13,0.42451426
410,9026234549796864,-211,-0.00182521,-0.00595655,-67.5951,0.0327261,-0.184547,-2.39816,-1,9,0.18742624
411,9026234566578177,211,19.643,-66.2203,-962.5,0.135961,0.0226515,0.155352,1,0,0.13783498
412,9026234566582274,-211,19.643,-66.2203,-962.5,-0.0927894,0.156819,0.127957,-1,5,0.18221435
413,9027196622471168,211,-0.00182521,-0.00595655,-67.5951,-0.577379,-0.103373,0.704575,1,16,0.58655983
414,9027265341947904,-211,-0.00182521,-0.00595655,-67.5951,-0.498568,-0.242274,0.517648,-1,11,0.55431646
415,9028158695145472,211,-0.00182521,-0.00595655,-67.5951,0.0969667,-0.136706,1.10871,1,10,0.16760391
416,9028227414622208,-211,-0.00182521,-0.00595655,-67.5951,-0.212231,0.115224,1.0984,-1,11,0.24149238
417,9028433573052416,211,16.4876,-78.638,35.1968,0.169416,-0.509612,0.416885,1,10,0.53703463
418,9028571012005888,211,-410.938,94.8588,-1799.09,-1.35667,0.438975,-6.53152,1,5,1.4259217
419,9028639731482624,-211,-410.938,94.8588,-1799.09,-1.64945,0.254989,-6.13484,-1,4,1.669043
420,9030082840494080,211,-311.982,6.57164,2153.1,-0.204713,-0.140164,2.08278,1,3,0.2480995
421,9030151559970816,-211,-311.982,6.57164,2153.1,-0.886623,0.163173,5.68542,-1,2,0.9015131
422,9030220279447552,211,-82.603,105.052,-2841.49,-1.55545,1.87118,-50.7129,1,0,2.4332569
423,9030288998924288,-211,-82.603,105.052,-2841.49,-0.138754,0.28363,-6.18151,-1,0,0.31575093
424,9030357718401024,2212,1.84902,6.40022,-88.1248,0.41751,1.10612,-3.57212,1,13,1.1822927
425,9030426437877760,-211,1.84902,6.40022,-88.1248,-0.0487011,0.170403,-0.518723,-1,1,0.17722578
426,9030495157354496,211,25.0543,3.60973,-94.0361,0.734588,-0.0611032,-0.735557,1,11,0.7371249
427,9030563876831232,-211,25.0543,3.60973,-94.0361,0.188857,0.194359,-0.238926,-1,11,0.27100256
428,9030563893612545,2212,-472.012,708.911,-1217.5,0.373739,-0.124807,0.300958,1,4,0.39402747
429,9030907474214912,2212,-11.1052,14.525,-207.401,-0.434281,0.718633,-6.46015,1,1,0.8396626
430,9030976193691648,-211,-11.1052,14.525,-207.401,-0.146646,0.0416226,-0.854444,-1,1,0.15243848
431,9030907490996225,2212,-18.2565,26.5117,-314.701,0.00052753,0.122797,0.0619635,1,1,0.12279813
432,9030907491000322,211,-18.2565,26.5117,-314.701,-0.0999501,-0.17705,-0.408016,1,7,0.20331435
433,9031594668982272,-2212,-2.74057,-68.4308,-376.202,-0.0280809,-1.19758,-5.24878,-1,11,1.1979091
434,9031663388459008,211,-2.74057,-68.4308,-376.202,-0.0331898,-0.333208,-1.65531,1,12,0.33485687
435,9033106497470464,211,-40.8121,-30.1786,-44.1692,-0.723418,-0.742599,0.480276,1,14,1.0367193
436,9033175216947200,-211,-40.8121,-30.1786,-44.1692,-0.369977,-0.0657911,0.147352,-1,10,0.37578112
437,9033793692237824,211,5.49166,42.5634,-87.1199,-0.0913058,0.143987,-0.168842,1,7,0.17049634
438,9033862411714560,-211,5.49166,42.5634,-87.1199,0.213604,0.80371,-0.265827,-1,9,0.8316107
439,9033931131191296,211,94.3372,82.6413,-689.707,0.589415,0.564133,-4.30698,1,8,0.8158775
440,9033999850668032,-211,94.3372,82.6413,-689.707,0.137863,0.0730106,-0.489,-1,4,0.15600242
441,9034068570144768,211,22.1065,-9.97307,-259.522,0.451265,-0.0651676,-4.04861,1,11,0.45594618
442,9034137289621504,-211,22.1065,-9.97307,-259.522,0.134624,-0.198969,-1.03763,-1,10,0.24023382
443,9034137306402817,211,319.598,-178.989,-1798.5,0.015942,0.100743,-0.133482,1,0,0.10199657
444,9034343448051712,211,3.58445,-4.83216,-313.085,0.106318,0.0465479,-2.11981,1,0,0.11606129
445,9036679910260736,321,0.0368409,-0.0247669,-67.2579,0.811195,-1.06712,5.59642,1,5,1.3404411
446,9036748629737472,-211,0.0368409,-0.0247669,-67.2579,1.18073,0.0980906,11.7713,-1,9,1.1847975
447,9036679927042049,211,165.019,-248.451,1182.66,-0.226816,0.0355714,0.06446,1,0,0.22958837
448,9037229666074624,2212,37.9206,57.2884,-193.07,0.784688,1.22422,-2.51029,1,4,1.4541148
449,9037298385551360,-211,37.9206,57.2884,-193.07,0.204365,0.258439,-0.742705,-1,11,0.32947803
450,9037229682855937,2212,144.413,210.641,-515.632,0.0477569,0.0971267,0.0400807,1,0,0.1082327
451,9041833871015936,-2212,-43.3177,125.32,-1675.02,-0.389979,1.08903,-13.6073,-1,0,1.1567497
452,9041902590492672,211,-43.3177,125.32,-1675.02,-0.0761932,0.102641,-1.07295,1,0,0.12783027
453,13511073760018432,-211,0.0148351,0.0118755,56.4324,-0.104264,-0.453474,-0.775828,-1,12,0.46530595
454,13511142479495168,211,0.0148351,0.0118755,56.4324,0.172936,0.186425,-0.910024,1,10,0.25428554
455,13511211198971904,-211,0.0148351,0.0118755,56.4324,0.796553,0.634643,0.787733,-1,7,1.0184637
456,13511279918448640,211,0.0148351,0.0118755,56.4324,-0.458519,-0.11727,0.278554,1,14,0.47327787
457,13511348637925376,211,0.0148351,0.0118755,56.4324,-0.024309,-0.1431,0.0580898,1,0,0.14515005
458,13511486076878848,211,0.0148351,0.0118755,56.4324,0.399512,0.201894,0.881637,1,13,0.44762823
459,13511554796355584,-321,0.0148351,0.0118755,56.4324,-0.159531,0.449419,4.15673,-1,11,0.47689366
460,13511623515832320,211,0.0148351,0.0118755,56.4324,-0.0530627,-0.793159,16.9247,1,10,0.794932
461,13511692235309056,-211,0.0148351,0.0118755,56.4324,0.299233,0.381865,12.5498,-1,8,0.48514044
462,13511829674262528,-211,0.0148351,0.0118755,56.4324,-0.171674,-0.0347935,4.67487,-1,10,0.17516434
